,CIK,CONAME,FYRMO,FDATE,FORM,SECFNAME,pos_score,neg_score,pol_score,avg_sent_length,perc_complex_words,fog_index,complex_word_count,word_count,uncertainity_score,constrain_score,pos_word_proportion,neg_word_proportion,neg_word_proportion,constraint_proportion,constraining_words_whole_report
91,6071,AMES DEPARTMENT STORES INC,199906,1999-06-15,10-Q,edgar/data/6071/0000006071-99-000013.txt,13,73,-0.6976744104921581,14.944444444444445,62.05523101433882,30.79987018351331,2337,3766,105,26,0.0034519383961763143,0.019383961763143918,0.019383961763143918,0.006903876792352629,0.007942607131317189
92,6071,AMES DEPARTMENT STORES INC,199909,1999-09-14,10-Q,edgar/data/6071/0000006071-99-000015.txt,50,197,-0.5951416979953777,15.198594024604569,66.61655874190565,32.72606110660409,5761,8648,148,67,0.00578168362627197,0.02277983348751156,0.02277983348751156,0.007747456059204441,0.007942607131317189
93,6071,AMES DEPARTMENT STORES INC,199912,1999-12-14,10-Q,edgar/data/6071/0000006071-99-000017.txt,21,96,-0.6410256355467895,14.854881266490764,63.783303730017764,31.455273998603413,3591,5630,47,31,0.0037300177619893427,0.01705150976909414,0.01705150976909414,0.005506216696269982,0.007942607131317189
94,6071,AMES DEPARTMENT STORES INC,200004,2000-04-11,10-K,edgar/data/6071/0000006071-00-000002.txt,156,347,-0.37972166922520545,9.987148102815178,65.94766836203199,30.37392658593887,10762,16319,202,97,0.00955940927752926,0.02126355781604265,0.02126355781604265,0.005943991666156014,0.007942607131317189
95,6071,AMES DEPARTMENT STORES INC,200006,2000-06-13,10-Q,edgar/data/6071/0000006071-00-000011.txt,14,66,-0.6499999918750001,14.279352226720647,62.51772044230224,30.71882906760916,2205,3527,74,25,0.00396937907570173,0.018712787071165297,0.018712787071165297,0.007088176920895945,0.007942607131317189
96,6201,AMR CORP,199908,1999-08-16,10-Q,edgar/data/6201/0000006201-99-000023.txt,33,193,-0.7079645986373247,12.444015444015443,68.25938566552901,32.28136044381778,4400,6446,95,41,0.005119453924914676,0.02994104871237977,0.02994104871237977,0.006360533664287931,0.007942607131317189
97,6201,AMR CORP,199911,1999-11-05,10-Q,edgar/data/6201/0000006201-99-000028.txt,36,171,-0.6521739098928797,12.396116504854369,68.95363408521304,32.53990023602696,4402,6384,100,42,0.005639097744360902,0.026785714285714284,0.026785714285714284,0.006578947368421052,0.007942607131317189
98,6201,AMR CORP,200003,2000-03-27,10-K405,edgar/data/6201/0000950134-00-002454.txt,226,1156,-0.6729377708589451,16.402439024390244,68.01239157372986,33.765932239248045,27443,40350,634,406,0.0056009913258983895,0.02864931846344486,0.02864931846344486,0.010061957868649319,0.007942607131317189
99,6201,AMR CORP,200005,2000-05-11,10-Q,edgar/data/6201/0000006201-00-000009.txt,18,142,-0.7749999951562501,13.588850174216027,64.6923076923077,31.312463146609492,2523,3900,52,36,0.004615384615384616,0.03641025641025641,0.03641025641025641,0.009230769230769232,0.007942607131317189
100,6201,AMR CORP,200007,2000-07-28,10-Q,edgar/data/6201/0000950134-00-006067.txt,31,157,-0.6702127623924853,10.858447488584474,65.47518923465097,30.533454689294178,3114,4756,67,34,0.006518082422203532,0.033010933557611435,0.033010933557611435,0.007148864592094197,0.007942607131317189
101,6201,AMR CORP,200010,2000-10-26,10-Q,edgar/data/6201/0000006201-00-000017.txt,34,169,-0.6650246272658885,10.772727272727273,66.30801687763713,30.832297660145766,3143,4740,71,34,0.007172995780590718,0.035654008438818566,0.035654008438818566,0.007172995780590718,0.007942607131317189
102,6201,AMR CORP,200103,2001-03-22,10-K405,edgar/data/6201/0000950134-01-002483.txt,856,3029,-0.5593307591867874,14.444904849600983,69.5356076623142,33.59220500476608,65449,94123,1171,1498,0.00909448275129352,0.03218129468886457,0.03218129468886457,0.01591534481476366,0.007942607131317189
103,6201,AMR CORP,200104,2001-04-24,10-Q,edgar/data/6201/0000950134-01-500665.txt,19,135,-0.7532467483555406,14.168789808917197,64.46392447741066,31.45308571453114,2868,4449,77,44,0.004270622611822881,0.030343897505057317,0.030343897505057317,0.009889862890537199,0.007942607131317189
104,6201,AMR CORP,200108,2001-08-13,10-Q,edgar/data/6201/0000006201-01-500032.txt,22,169,-0.7696335038239084,12.505285412262156,65.05494505494505,31.024092186882882,3848,5915,116,45,0.0037193575655114115,0.02857142857142857,0.02857142857142857,0.0076077768385460695,0.007942607131317189
105,6201,AMR CORP,200110,2001-10-25,10-Q,edgar/data/6201/0000006201-01-500047.txt,36,240,-0.7391304321045999,13.464347826086957,68.58692844226299,32.820510507339975,5310,7742,167,77,0.004649961250322914,0.030999741668819428,0.030999741668819428,0.009945750452079566,0.007942607131317189
106,6201,AMR CORP,200202,2002-02-28,10-K405,edgar/data/6201/0000950134-02-001661.txt,138,571,-0.6107193221287457,13.069007263922519,68.1797128300139,32.499488037574565,14720,21590,432,233,0.006391848077813803,0.026447429365446966,0.026447429365446966,0.01079203334877258,0.007942607131317189
107,6201,AMR CORP,200204,2002-04-18,10-Q,edgar/data/6201/0000006201-02-000015.txt,9,130,-0.8705035908596864,14.63003663003663,65.19779669504257,31.93113333003168,2604,3994,67,40,0.002253380070105158,0.03254882323485228,0.03254882323485228,0.010015022533800702,0.007942607131317189
108,6201,AMR CORP,200207,2002-07-19,10-Q,edgar/data/6201/0000006201-02-000035.txt,73,399,-0.6906779646383941,14.260628465804066,64.9254698639015,31.674439331882226,10018,15430,249,117,0.0047310434219053794,0.025858716785482825,0.025858716785482825,0.007582631237848347,0.007942607131317189
109,6201,AMR CORP,200210,2002-10-18,10-Q,edgar/data/6201/0000006201-02-000052.txt,44,315,-0.7548746497078701,15.122689075630252,68.53745276728162,33.464056737164746,6167,8998,134,89,0.004889975550122249,0.035007779506557014,0.035007779506557014,0.009891086908201823,0.007942607131317189
110,6201,AMR CORP,200210,2002-10-18,10-Q/A,edgar/data/6201/0000950134-02-012680.txt,9,158,-0.8922155635196672,15.32716049382716,66.08940797422473,32.566627387220755,3282,4966,72,44,0.0018123238018525976,0.031816351188078934,0.031816351188078934,0.008860249697946033,0.007942607131317189
111,6201,AMR CORP,200210,2002-10-18,10-Q/A,edgar/data/6201/0000950134-02-012682.txt,15,217,-0.8706896514194412,13.416173570019724,66.33343134372244,31.899841965496865,4512,6802,88,56,0.0022052337547780066,0.03190238165245516,0.03190238165245516,0.008232872684504558,0.007942607131317189
112,6201,AMR CORP,200304,2003-04-01,NT 10-K,edgar/data/6201/0000006201-03-000012.txt,3,13,-0.6249999609375024,23.233333333333334,55.66714490674318,31.56019129603061,388,697,8,3,0.00430416068866571,0.018651362984218076,0.018651362984218076,0.00430416068866571,0.007942607131317189
113,6201,AMR CORP,200304,2003-04-15,10-K,edgar/data/6201/0001047469-03-013301.txt,411,2220,-0.6875712654171147,15.197164667393675,68.28025660528998,33.39096850907347,47577,69679,1092,802,0.00589847730306118,0.03186038835230127,0.03186038835230127,0.011509924080425954,0.007942607131317189
114,6201,AMR CORP,200305,2003-05-15,10-Q,edgar/data/6201/0000006201-03-000030.txt,37,334,-0.8005390814001642,15.212025316455696,66.48637403786145,32.67935974172686,6392,9614,153,114,0.0038485541918036196,0.03474100270438943,0.03474100270438943,0.011857707509881422,0.007942607131317189
115,6201,AMR CORP,200307,2003-07-18,10-Q,edgar/data/6201/0000006201-03-000045.txt,63,422,-0.740206184040812,15.274007682458386,68.75681113253417,33.612327525997024,8202,11929,199,162,0.005281247380333641,0.03537597451588566,0.03537597451588566,0.013580350406572218,0.007942607131317189
116,6201,AMR CORP,200810,2008-10-16,10-Q,edgar/data/6201/0000006201-08-000060.txt,114,836,-0.7599999992,14.395413481584434,71.2961622013034,34.27663027315514,14769,20715,331,284,0.005503258508327299,0.04035722906106686,0.04035722906106686,0.01370987207337678,0.007942607131317189
117,6201,AMR CORP,200902,2009-02-19,10-K,edgar/data/6201/0000006201-09-000009.txt,506,3320,-0.7354939883075029,11.677478805750091,68.6531359489915,32.13224590189664,65250,95043,1108,1052,0.005323906021485012,0.03493155729511905,0.03493155729511905,0.011068674179055795,0.007942607131317189
118,6201,AMR CORP,200904,2009-04-16,10-Q,edgar/data/6201/0000006201-09-000016.txt,52,471,-0.8011472260016306,16.15523465703971,69.43016759776536,34.23416090192203,6214,8950,188,114,0.005810055865921788,0.05262569832402235,0.05262569832402235,0.012737430167597765,0.007942607131317189
119,6201,AMR CORP,200907,2009-07-15,10-Q,edgar/data/6201/0000006201-09-000029.txt,171,1094,-0.7296442681979096,16.908616187989555,68.24814700432366,34.062705276925286,17679,25904,496,391,0.0066012970969734405,0.042232859789993825,0.042232859789993825,0.015094193946880791,0.007942607131317189
120,6201,AMR CORP,200910,2009-10-21,10-Q,edgar/data/6201/0000006201-09-000038.txt,109,695,-0.7288557204864978,14.355577689243027,71.17879691944772,34.2137498434763,10259,14413,330,183,0.007562617081801152,0.04822035662249358,0.04822035662249358,0.012696870880455145,0.007942607131317189
121,6201,AMR CORP,200911,2009-11-06,10-Q/A,edgar/data/6201/0000006201-09-000040.txt,5,79,-0.8809523704648528,17.364285714285714,68.40806252570958,34.30893929599812,1663,2431,17,30,0.0020567667626491155,0.03249691484985603,0.03249691484985603,0.012340600575894693,0.007942607131317189
122,6201,AMR CORP,201002,2010-02-17,10-K,edgar/data/6201/0000006201-10-000006.txt,257,1874,-0.758798685706805,12.795810129939008,71.28675937247425,33.63302780096531,34398,48253,701,443,0.005326093714380453,0.0388369635048598,0.0388369635048598,0.009180776324788096,0.007942607131317189
123,6201,AMR CORP,201004,2010-04-21,10-Q,edgar/data/6201/0000006201-10-000013.txt,71,431,-0.717131472675037,16.639622641509433,69.18017915863477,34.32792072005768,6101,8819,157,98,0.008050799410363987,0.04887175416713913,0.04887175416713913,0.011112371017122123,0.007942607131317189
124,6201,AMR CORP,201007,2010-07-21,10-Q,edgar/data/6201/0000950123-10-066894.txt,124,4613,-0.9476461893714067,28.651170145477547,26.398807881229647,22.01999121068288,23916,90595,400,303,0.0013687289585517964,0.05091892488547933,0.05091892488547933,0.0033445554390418896,0.007942607131317189
125,6201,AMR CORP,201010,2010-10-20,10-Q,edgar/data/6201/0000950123-10-094605.txt,107,650,-0.7173051509678928,16.699786324786324,69.15104599833664,34.34033292924919,10809,15631,240,199,0.006845371377391082,0.041584031731814984,0.041584031731814984,0.012731111253278742,0.007942607131317189
126,6260,ANACOMP INC,199402,1994-02-14,10-Q,edgar/data/6260/0000006260-94-000014.txt,6,18,-0.4999999791666675,2.351445086705202,68.48574237954769,28.334874986501156,1393,2034,11,7,0.0029498525073746312,0.008849557522123894,0.008849557522123894,0.00344149459193707,0.007942607131317189
127,6260,ANACOMP INC,199405,1994-05-12,10-Q,edgar/data/6260/0000006260-94-000016.txt,5,19,-0.5833333090277788,2.259637188208617,65.88058203712995,27.25608769013543,1313,1993,15,7,0.002508780732563974,0.009533366783743101,0.009533366783743101,0.0035122930255895636,0.007942607131317189
128,6260,ANACOMP INC,199712,1997-12-29,10-K,edgar/data/6260/0000006260-97-000011.txt,131,495,-0.5814696476334351,15.178685897435898,70.41651269598269,34.23807943736744,13339,18943,240,168,0.006915483291981207,0.026131024652906086,0.026131024652906086,0.008868711397349944,0.007942607131317189
129,6260,ANACOMP INC,199802,1998-02-17,10-Q,edgar/data/6260/0000006260-98-000001.txt,34,171,-0.668292679666865,13.27560975609756,71.00863494396472,33.71369788002492,3865,5443,38,56,0.0062465552085247105,0.031416498254638985,0.031416498254638985,0.01028844387286423,0.007942607131317189
130,6260,ANACOMP INC,199805,1998-05-13,10-Q,edgar/data/6260/0000006260-98-000003.txt,33,62,-0.3052631546814405,13.126530612244897,63.24626865671642,30.549119707584527,2034,3216,33,26,0.010261194029850746,0.01927860696517413,0.01927860696517413,0.00808457711442786,0.007942607131317189
131,6260,ANACOMP INC,199808,1998-08-14,10-Q,edgar/data/6260/0000914121-98-000672.txt,36,107,-0.4965034930314441,14.0,64.40281030444964,31.36112412177986,2750,4270,48,40,0.008430913348946136,0.02505854800936768,0.02505854800936768,0.00936768149882904,0.007942607131317189
132,6260,ANACOMP INC,199812,1998-12-29,10-K405,edgar/data/6260/0001047469-98-045227.txt,147,384,-0.44632768277527746,13.43140243902439,70.44603336738169,33.55097432256243,12414,17622,254,137,0.008341845420497106,0.021790943139257744,0.021790943139257744,0.007774372942912269,0.007942607131317189
133,6260,ANACOMP INC,199902,1999-02-11,10-Q,edgar/data/6260/0000006260-99-000005.txt,16,69,-0.6235294044290659,11.56993006993007,70.29313992142642,32.745227996542596,2326,3309,66,26,0.004835297673012995,0.02085222121486854,0.02085222121486854,0.007857358718646117,0.007942607131317189
134,6260,ANACOMP INC,199905,1999-05-17,10-Q,edgar/data/6260/0000006260-99-000007.txt,59,251,-0.6193548367117586,13.037302725968436,68.63651370089138,32.669526570743926,6237,9087,198,74,0.006492791900517223,0.027621877407285132,0.027621877407285132,0.008143501705733466,0.007942607131317189
135,6260,ANACOMP INC,199908,1999-08-13,10-Q,edgar/data/6260/0000006260-99-000010.txt,35,154,-0.6296296262982559,11.360975609756098,66.78832116788321,31.259718711055726,3111,4658,79,29,0.007513954486904251,0.033061399742378705,0.033061399742378705,0.00622584800343495,0.007942607131317189
136,11860,BETHLEHEM STEEL CORP /DE/,199811,1998-11-12,10-Q,edgar/data/11860/0000011860-98-000022.txt,70,278,-0.5977011477077553,10.66304347826087,68.48696665210427,31.66000405214606,4703,6867,67,36,0.010193679918450561,0.04048347167613223,0.04048347167613223,0.005242463958060288,0.007942607131317189
137,11860,BETHLEHEM STEEL CORP /DE/,199903,1999-03-24,10-K405,edgar/data/11860/0001021408-99-000543.txt,373,1095,-0.49182561274398795,15.100119189511323,65.1511563659326,32.10051022217757,33016,50676,547,391,0.007360486226221485,0.021607861709685056,0.021607861709685056,0.0077156839529560345,0.007942607131317189
138,11860,BETHLEHEM STEEL CORP /DE/,199905,1999-05-14,10-Q,edgar/data/11860/0000011860-99-000025.txt,15,49,-0.5312499916992189,4.484674329501916,67.06535668517728,28.620012405871677,1570,2341,32,8,0.006407518154634771,0.02093122597180692,0.02093122597180692,0.0034173430158052115,0.007942607131317189
139,11860,BETHLEHEM STEEL CORP /DE/,199906,1999-06-29,10-K/A,edgar/data/11860/0000011860-99-000030.txt,16,22,-0.15789473268698073,6.904878048780488,61.42705757682798,27.33277425024339,1739,2831,31,14,0.00565171317555634,0.007771105616389968,0.007771105616389968,0.004945249028611798,0.007942607131317189
140,11860,BETHLEHEM STEEL CORP /DE/,199908,1999-08-05,10-Q,edgar/data/11860/0000011860-99-000035.txt,26,64,-0.42222221753086425,4.62610229276896,68.01372474266107,29.055930814172015,1784,2623,40,11,0.009912314144109797,0.024399542508577964,0.024399542508577964,0.0041936713686618375,0.007942607131317189
141,11860,BETHLEHEM STEEL CORP /DE/,199911,1999-11-02,10-Q,edgar/data/11860/0000011860-99-000042.txt,62,280,-0.637426898720974,8.741092636579573,67.73550724637681,30.590639953182553,7478,11040,211,86,0.005615942028985507,0.025362318840579712,0.025362318840579712,0.0077898550724637685,0.007942607131317189
142,11860,BETHLEHEM STEEL CORP /DE/,200003,2000-03-09,10-K,edgar/data/11860/0000011860-00-000019.txt,581,1941,-0.5392545596592964,14.169546231251188,69.06647371735606,33.2944079794429,51545,74631,780,1242,0.007784968712733315,0.026007959159062587,0.026007959159062587,0.016641878039956585,0.007942607131317189
143,11860,BETHLEHEM STEEL CORP /DE/,200005,2000-05-03,10-Q,edgar/data/11860/0000011860-00-000022.txt,17,32,-0.3061224427321951,3.4846491228070176,66.01636249213341,27.800404645976172,1049,1589,12,9,0.010698552548772814,0.020138451856513532,0.020138451856513532,0.005663939584644431,0.007942607131317189
144,11860,BETHLEHEM STEEL CORP /DE/,200006,2000-06-28,10-K/A,edgar/data/11860/0000011860-00-000025.txt,12,24,-0.33333332407407434,11.218884120171674,62.50956388676358,29.4913792027741,1634,2614,35,16,0.0045906656465187455,0.009181331293037491,0.009181331293037491,0.00612088752869166,0.007942607131317189
145,11860,BETHLEHEM STEEL CORP /DE/,200007,2000-07-26,10-Q,edgar/data/11860/0000011860-00-000028.txt,35,32,0.044776118734684796,3.87,65.32299741602067,27.67719896640827,1264,1935,18,9,0.01808785529715762,0.016537467700258397,0.016537467700258397,0.004651162790697674,0.007942607131317189
146,11860,BETHLEHEM STEEL CORP /DE/,200010,2000-10-25,10-Q,edgar/data/11860/0000011860-00-000038.txt,24,71,-0.49473683689750697,3.822878228782288,64.81660231660231,27.455792218153842,1343,2072,20,11,0.011583011583011582,0.03426640926640927,0.03426640926640927,0.005308880308880309,0.007942607131317189
147,12239,SPHERIX INC,200704,2007-04-02,10-K,edgar/data/12239/0001104659-07-024804.txt,143,309,-0.3672566363556269,13.306278713629403,66.45759005639314,31.905547508009022,11549,17378,261,146,0.00822879502819657,0.017781102543445736,0.017781102543445736,0.00840142709172517,0.007942607131317189
148,12239,SPHERIX INC,200705,2007-05-16,NT 10-Q,edgar/data/12239/0001104659-07-040463.txt,3,5,-0.24999996875000394,30.9,51.77993527508091,33.071974110032365,320,618,8,3,0.0048543689320388345,0.008090614886731391,0.008090614886731391,0.0048543689320388345,0.007942607131317189
149,12239,SPHERIX INC,200705,2007-05-18,10-Q,edgar/data/12239/0001104659-07-041441.txt,18,72,-0.5999999933333334,15.37117903930131,67.92613636363636,33.31892616117507,2391,3520,66,25,0.005113636363636364,0.020454545454545454,0.020454545454545454,0.007102272727272727,0.007942607131317189
150,12239,SPHERIX INC,200705,2007-05-23,10-K/A,edgar/data/12239/0001104659-07-042333.txt,143,311,-0.3700440520483611,13.268143621084798,66.29433440810686,31.824991211676668,11514,17368,261,145,0.008233532934131737,0.017906494702901888,0.017906494702901888,0.00834868724090281,0.007942607131317189
151,12239,SPHERIX INC,200708,2007-08-14,10-Q,edgar/data/12239/0001104659-07-062470.txt,33,118,-0.5629139035568616,14.24705882352941,67.54748142031379,32.71781609753728,3272,4844,74,39,0.006812551610239472,0.02436003303055326,0.02436003303055326,0.00805119735755574,0.007942607131317189
